"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TBC1D12"	0.321164720328042	2.16189453150861	0.976387731801091	0.482433771164719	1
"PPP3CC"	-0.226109055361149	3.18511726229174	0.51407079522129	0.482493096069053	1
"PLEKHM1"	0.0949655546674269	5.42549474693751	0.51399617355502	0.482524442140497	1
"SLCO2A1"	-0.502344995397313	1.46452402534835	1.87573844794734	0.482542189613282	1
"HSD11B2"	-0.531506862327399	1.40376849337718	2.22126185840301	0.482641910776056	1
"COMMD1"	-0.152620812338768	3.78855867702978	1.01348717805247	0.482649050523405	1
"MS4A5"	-0.531908162225669	1.01328954466053	11.2970564655437	0.482689875473415	1
"ZNF512"	0.0746743838122121	5.74306372299949	0.51350472706828	0.482730969258466	1
"TBL2"	0.140140497595234	3.96840876199495	1.24504731692315	0.482736140398004	1
"CEMIP2"	-0.127611661345704	5.11497598321922	0.513278990974443	0.482825883930989	1
"MLF2"	-0.0989350579199715	6.93613825261238	0.513272724113853	0.482828519396234	1
"EDA"	0.211794107480351	2.9762758941544	1.41076443494993	0.482845362359636	1
"ENDOU"	0.322514059992751	2.15419988240263	1.14971417134622	0.482978593637493	1
"GRP"	-0.322597302344701	2.09461672896638	0.678092065110772	0.483109985017431	1
"RSL24D1"	0.121058285181196	6.18625884474814	0.512593810172492	0.483114175387035	1
"ARMC6"	-0.120625727540395	4.48487517737412	0.571657127643661	0.483132841772507	1
"ARL2"	0.0692515823687254	6.24690283030928	0.512387861645085	0.483200886194003	1
"CNKSR3"	0.0888757712904439	5.28461814215267	0.511937273553395	0.483390690707775	1
"HOXA7"	-0.721349485728375	1.07700251557737	2.2227689354106	0.4834353778325	1
"TRAPPC11"	0.089104780349902	5.32915223371431	0.511609187089716	0.483528973142361	1
"CAMK1G"	-0.305706116893856	3.29511018300299	0.511244106678548	0.483682927352587	1
"EBPL"	-0.159308382621137	3.67737862368765	0.848611625689005	0.48384735038524	1
"NCOA7"	0.170411840927672	7.1564241704453	0.510703397482944	0.483911098172934	1
"TTPAL"	0.152704770709552	4.58251481008465	0.510130002344894	0.484153263156016	1
"BBX"	0.0741470753934172	7.28218409852411	0.510056728881455	0.484184224063746	1
"SHROOM1"	0.0815569141940833	5.85558248222728	0.50992057732882	0.48424176242377	1
"PGAP1"	0.148789481364197	5.80606402380503	0.509828623085642	0.484280629389566	1
"FLVCR2"	-0.230130307646479	2.74843343608312	1.35203825699149	0.484374509186655	1
"ZNF80"	-0.410385086350251	1.00545157599958	4.4396432886188	0.484382047749255	1
"CAMK2N2"	-0.253092989075143	5.87274233094394	0.50957777207696	0.484386685556129	1
"IPO11"	-0.158797098376014	3.74928520159013	0.613693965402866	0.484435594269642	1
"ATOSA"	0.105466920636467	5.64590048875288	0.509165026883822	0.484561274784984	1
"ALLC"	-0.650458867084192	1.20527732947249	7.43298116491018	0.484628645453566	1
"CHAMP1"	0.122349534093598	4.38344303360422	0.59294877291285	0.484636219521327	1
"INHBA"	-0.229599456350723	2.71525629883805	0.777917709036292	0.484688016198052	1
"PHRF1"	0.0819362049006101	5.49548902841679	0.508809022739757	0.484711949387046	1
"ABTB1"	-0.083029563767149	5.58986526535981	0.508783708240927	0.484722666508898	1
"LETM1"	0.0775412517561507	5.54613459155636	0.549719496523963	0.485062488832015	1
"CRHBP"	0.242899192205254	3.68524828780119	0.507904510232118	0.485095134949442	1
"SARAF"	0.106211795068009	8.99453921542209	0.5077452871912	0.48516264155289	1
"RAP1GDS1"	0.180059357129402	5.5805541373728	0.50765963754322	0.485198961530464	1
"ZFP69B"	0.319381408497785	2.16500316197948	1.27960619268943	0.485260825052924	1
"CAPRIN1"	0.0784222551194571	7.59125137790656	0.507403229802358	0.485307719829153	1
"COPB2"	-0.109903942854456	5.35085796649746	0.507393463860966	0.485311862991884	1
"HDAC9"	0.140664830390257	5.23014937334015	0.507382364419325	0.485316571960543	1
"C2orf74"	-0.146946006340873	4.92551057305494	0.507301909852598	0.485350707373661	1
"ATP11A"	0.154389394956119	5.94605436266916	0.507198185273719	0.485394721905463	1
"PHAX"	0.0928579725561026	5.48135920406154	0.507176037161876	0.485404121131289	1
"CDKN2A"	0.518000138633172	1.48378437594159	3.12342525145046	0.485495374424509	1
"IL13RA1"	0.132109163678225	6.39366694861777	0.50682514792947	0.485553073312805	1
"ZNF44"	0.188335730865008	3.26463740187968	1.5703543328139	0.485631033061468	1
"MFAP3"	0.14175292273302	3.98044921903154	0.506344869049572	0.485757078408585	1
"ZNFX1"	-0.071059425801057	5.62370258613264	0.506294214006603	0.485778603409929	1
"TNRC6A"	0.0903888379116612	6.77304991089997	0.506123736585791	0.485851056920839	1
"SET"	0.129940329552054	6.66502523551959	0.506032323411567	0.485889915482511	1
"PARS2"	0.258817851723116	2.55662504706163	1.81432289867005	0.485904189987558	1
"SYVN1"	0.101807486028836	5.4908433283186	0.505956352147506	0.485922213945194	1
"RYR3"	0.182990139284335	5.85773406952432	0.505800063593762	0.485988670129165	1
"ANKRD18A"	0.242377713925466	5.86341853388032	0.505725116396823	0.486020544309479	1
"ARPIN-AP3S2"	0.106590358272874	5.04010054053289	0.505697414558798	0.486032326490544	1
"EPRS1"	0.0964836898400002	6.79071610465951	0.505687837997821	0.486036399719696	1
"PPARGC1B"	-0.148133138324086	3.80200092170961	0.512297373906543	0.486083656052323	1
"FXYD6-FXYD2"	0.494470900700561	1.01689604747773	4.82803979384347	0.486084079228546	1
"P3R3URF-PIK3R3"	0.497746100776637	1.01825981974765	5.32844824511587	0.486109795612895	1
"ABCA1"	0.126714149440897	6.1362025743161	0.505499935666685	0.486116332670837	1
"ALOX5"	-0.164592326350674	4.21772891229809	0.505429933480365	0.486146117109169	1
"CACNA1A"	-0.144596069212847	5.20801459706423	0.504833260169665	0.486400116104213	1
"TAS2R14"	0.297621955562416	2.28276147633857	1.10487698286496	0.486403398921022	1
"HLA-V"	-0.280689480229146	2.33163656316846	1.50403720397471	0.486468085637923	1
"RPS4XP16"	0.65874869760523	1.24482974722556	1.85376443834713	0.486514572922803	1
"KLHL7"	0.131568630930868	5.61974252675278	0.50444147381852	0.486567020356718	1
"MRPL32"	-0.103640991113362	4.8770431845792	0.648944834398739	0.486602024171911	1
"SLC11A1"	-0.393981111222728	5.15760609938768	0.504324144669131	0.486617022695522	1
"EIF1AD"	0.13810246948291	4.43341407150236	0.50432009278432	0.486618749651011	1
"HINFP"	0.144697595494692	3.98187499005963	0.933746882337339	0.486689625974837	1
"KHSRP"	0.065628002640877	6.85507266007775	0.504075652375317	0.486722952179954	1
"ZNF410"	0.0975543159974209	4.8914486348225	0.601479878230017	0.486791051912238	1
"BEND3P3"	0.246748232645029	2.64005971365322	1.79608339390192	0.486916345557927	1
"MICU3"	-0.18050054823006	5.60409146852006	0.50355207032923	0.48694627909619	1
"CDC14A"	0.194734827490327	3.2039902655087	1.18009449095649	0.487114303177533	1
"GUSBP2"	0.494890739524729	1.01797600590836	4.44001901995892	0.487172360068394	1
"ARPC1B"	-0.14440528166088	4.66190336890934	0.502970726131116	0.487194450118895	1
"RPL7P9"	-0.614111643984619	1.24982415089689	1.60024917996991	0.487262997362651	1
"IGBP1"	0.0858784736802042	5.55611964578094	0.502778405260543	0.487276598182272	1
"H4C8"	0.225739644642619	2.83084956709536	0.835062076410304	0.487318739390875	1
"CDK17"	0.0688102264027021	6.60281781881874	0.502532950686889	0.487381476419401	1
"FSHR"	0.61513176971937	1.03078963965956	7.36235983181038	0.487512553405198	1
"ACIN1"	0.097314392426893	6.58182846543747	0.501932766679436	0.487638087665925	1
"LRRC1"	0.14954872446803	4.84896718120478	0.501925364765895	0.487641253836891	1
"LIX1"	0.224184644370653	5.46358507563401	0.501910878991934	0.487647450233859	1
"FERP1"	-0.712798567583628	1.06891553610068	2.12305190092026	0.487718695735153	1
"TRIM58"	-0.236728566321278	3.32440838603032	0.501494255124357	0.487825722186038	1
"TEN1"	-0.215910890222085	2.88959817037389	1.11512105858942	0.487833020195819	1
"TMTC3"	0.0996414940781973	4.79754684486269	0.56578731764855	0.487870890942697	1
"ECT2L"	0.705594720077367	1.1778641184486	0.746221631376802	0.487888069937871	1
"PLAGL1"	-0.168810688420694	3.36922226987356	0.638077504462695	0.487932311134115	1
"ZNF33A"	0.121028803839199	5.86690631195925	0.501160167765974	0.487968758107036	1
"RGL3"	-0.226099387073633	3.70515427271046	0.500982992849724	0.488044642951682	1
"IFI44L"	-0.216090856198544	5.05831976208302	0.50047071880053	0.488264166688248	1
"FMN1"	0.289159656304394	2.3329621384658	1.45041826717974	0.488299701822612	1
"NUP205"	0.100378003630097	4.97950997897663	0.746339814902948	0.488339594976984	1
"NAA15"	0.0778910443651068	5.44538233077603	0.500212508988065	0.488374881283903	1
"GM2A"	-0.696252532524688	1.12901709396762	3.44026185890362	0.488384030390075	1
"HSPBAP1"	0.141455154186159	3.96414857924152	0.912747186337752	0.488498123455977	1
"TP53BP1"	0.212598221048976	3.589832763742	0.499774486327409	0.488562794564355	1
"TLCD4"	0.0932454870742338	5.078017118847	0.86119274411096	0.488571703826595	1
"KLF7"	0.112318066663515	5.48451326309787	0.499749600317061	0.488573474491917	1
"WDR54"	-0.177755952851996	3.30338096357092	0.937728351261508	0.488718113307552	1
"PACS1"	-0.0965556900940782	5.87388451234527	0.499406546470802	0.488720738392763	1
"CCDC186"	0.0967059877424386	5.08058516727105	0.499005162506993	0.488893139031356	1
"UNG"	0.207391891131968	4.33901624908647	0.498629809861821	0.489054453724839	1
"SAP30BP"	0.0703289551654795	6.03108787291389	0.498371364148542	0.489165578893292	1
"GABRB1"	0.474790994237179	1.56979270872038	2.57447486750544	0.489270320130113	1
"PCDHB15"	0.160701470908527	3.56058316324961	0.926928637805992	0.489396466158634	1
"PDE4DIPP3"	-0.620151212695732	1.2359535335266	1.70642630907249	0.489486761380164	1
"TEKT2"	0.327808384947902	2.10268461520187	1.29145002368564	0.48955430722141	1
"MAGED1"	-0.174082972211074	6.57307367140048	0.497202273442872	0.489668803312829	1
"TSTD3"	0.154875265331762	3.73776293670134	0.574491032485861	0.489696741781988	1
"STAT5A"	-0.112496965377561	4.48680903323896	0.496923139589822	0.489789086100577	1
"DCAF12"	0.0961961343470712	4.90628325609738	0.529354557216324	0.489808833633283	1
"ZNF830"	0.146633587697295	3.82737259192931	0.876732082815334	0.489998496626357	1
"PIGB"	0.179123012724597	3.35190331703882	0.866111500452511	0.490020015594069	1
"SEPHS1P4"	-0.518954652467413	1.01281903209022	14.8381184309031	0.490279793124031	1
"ACTG1P10"	-0.543521823083557	1.35972785234746	3.20895878800788	0.490289283332787	1
"OST4"	-0.0744320840719272	5.74104622234487	0.495730684090925	0.49030350749369	1
"BRD2"	0.0927277671910915	7.6188021136596	0.495453016726985	0.49042342630918	1
"MAGOH"	0.15622684161688	3.58855503296913	1.09446348379712	0.490493634010853	1
"TSSC4"	-0.112346468225213	4.46752990951154	0.661976504920798	0.490650140195504	1
"CYP2U1"	0.0966515141349485	4.92141654598556	0.663874459168476	0.490656517458745	1
"WDR11"	0.0912714345168276	6.0708299414453	0.494808606329301	0.490701929374236	1
"TGIF2"	0.31392588834701	2.72578059761312	0.494727137422231	0.490737158305773	1
"AIFM3"	0.141222872848944	5.91368892532658	0.494615268782191	0.490785539872798	1
"CLN6"	0.117842228751736	4.46779101167465	0.52066746358803	0.490828753440776	1
"HS3ST1"	-0.210739777539328	2.93532238340802	1.28472568218439	0.490882851337011	1
"SLC6A15"	0.261237725844862	4.86347860730189	0.494276686519348	0.490932022089878	1
"PLXNC1"	0.151261662496711	4.78192440594685	0.494262915303249	0.490937981587676	1
"ZNF146"	0.336793134762262	2.04990562269032	1.19912760701823	0.490954351111153	1
"MORN4"	0.152529504995615	4.94467107758162	0.494167974677103	0.490979070577766	1
"F10"	0.609077431538003	1.3037169643605	1.16988939696983	0.491028552108854	1
"RAB14"	0.0766810382037139	7.65377651889152	0.493959540182376	0.491069299020362	1
"GATD1"	0.107117818464464	6.348241186071	0.493792217956478	0.491141751289709	1
"OSGIN1"	0.354724940337356	4.0189154328197	0.493676798249961	0.491191740010282	1
"HCRTR1"	-0.641293842310518	1.20380742924512	2.0200509274032	0.491198520315628	1
"KIF27"	0.160797203867923	3.69124801924853	0.976033443648895	0.49122064409099	1
"PRRC1"	0.156122528060466	3.63266479898186	0.81967455068136	0.491249140462569	1
"FPGS"	-0.14439863763893	4.38346704537413	0.493493643629207	0.491271083062068	1
"TCERG1L"	-0.312693371335723	2.26540299186285	0.493181334790214	0.49140642723721	1
"KCTD2"	0.100724389523824	6.80587195780821	0.493133590287793	0.491427123792401	1
"COX11"	-0.0985116564614781	4.94530091305627	0.493124915187771	0.491430884485547	1
"SPMIP6"	0.221769843849344	2.89235333675335	0.56857816121974	0.49148170008704	1
"NEMP2"	-0.175444881048284	3.3992491660087	0.662148418794506	0.491489711084274	1
"DPY30"	-0.092979730691987	5.18658131337389	0.558828275304259	0.491544046091473	1
"IGKV1-12"	0.482684294710563	1.01577023238996	2.37831000331095	0.491668000463009	1
"SLC25A33"	0.098900578966555	5.00424573887271	0.586600295194536	0.491695047790601	1
"SIAH2"	0.208337320585883	4.63693352897715	0.491962014571258	0.491935458495173	1
"RGS12"	0.102066225090348	5.46992330556241	0.491840528129909	0.491988222351639	1
"KCNJ8"	-0.15648932612947	3.56368830304994	0.782412912692003	0.492047690712793	1
"IVD"	-0.107893574296488	6.37707516430108	0.491628955687952	0.492080135679852	1
"KCNC3"	-0.239913333743826	4.77878049369213	0.491513338396882	0.492130375829767	1
"ASNS"	0.201616880464333	5.94951165361244	0.491399056185886	0.492180044575822	1
"NR2E1"	0.230049797042375	2.80780348388913	0.598781911676117	0.49226076276016	1
"RNF138P1"	-0.707846597661658	1.08084477120549	6.29696310461933	0.492314725042988	1
"GPR137"	-0.139219490880824	3.86040130088524	0.617020970733629	0.492324417266291	1
"LPIN1"	0.112167156306643	6.85367550366021	0.490828637373696	0.492428087082361	1
"TVP23A"	-0.166810151172448	3.67961344707299	0.490669130757648	0.492497486174557	1
"PCDHB14"	0.296914433970953	2.26475594263375	1.56839966119558	0.492508209173056	1
"NEURL4"	-0.0930287383543264	5.65963749418972	0.490520049173201	0.492562364822264	1
"GBF1"	0.615929479489172	1.03164879392448	6.35023586949907	0.492575342948753	1
"RAI2"	-0.155810242429031	3.64757929446471	1.05202833688532	0.492633796066668	1
"KLHL28"	0.729595825287832	1.07771324185707	6.3038261584697	0.492652229336444	1
"NWD2"	0.320054925281234	2.28525481411832	0.490281414641484	0.492666246785304	1
"LCNL1"	0.14302253347265	5.33283274002851	0.490265116957542	0.492673342851027	1
"UBQLN1"	0.109927982145401	7.66894552234103	0.490143452646058	0.492726321500654	1
"VAV1"	0.170068715176925	3.46870598807151	0.608539933326285	0.492754221090136	1
"DUSP22"	0.182015375047522	3.31442119312571	1.31662374471865	0.49279811388573	1
"SYNM"	0.0840683555660344	7.88369142749953	0.489714362503557	0.49291324748769	1
"ASAH1"	0.116255140264895	7.91443732103924	0.489684427509123	0.492926292763353	1
"ZBTB43"	0.100920254515027	4.87664708705754	0.556629332653427	0.492941456073441	1
"HGF"	0.269703918842923	2.44084559450782	0.818866148312462	0.493057617041118	1
"GIMAP1"	0.161709099279437	3.55505073008696	0.503123207512134	0.493090567441889	1
"TCFL5"	0.18043083373314	3.44937230669299	0.489179952735562	0.493146226413315	1
"PNLDC1"	0.512629540615537	1.47287703225438	1.64631107777509	0.493263254653	1
"MYLK4"	-0.562214100054451	1.32210865128759	0.642994976398406	0.493295755991816	1
"INPPL1"	-0.123497621680771	6.68354447403233	0.488761700380664	0.493328699295411	1
"NSMCE1"	0.0952608394677207	4.97848195106157	0.775832915469147	0.493368872094458	1
"LRP2"	0.16791930066637	6.97168997376581	0.488621975926555	0.49338968366202	1
"VWA5B1"	0.404416201216665	1.76497252755903	1.3446272115212	0.493414486562015	1
"DNAI4"	0.20558384930113	3.02831962072135	0.829508404795397	0.493443034223046	1
"MAPKAPK2"	-0.292915581622407	2.22617266124075	1.15525871014471	0.493478037608641	1
"PLA2G4C"	0.168441035387202	6.16176233952799	0.488143600635635	0.493598575354293	1
"RPSA"	-0.0778588578768412	7.82930972883271	0.488142476381846	0.493599066462151	1
"MT-CO3"	-0.1627649281797	14.1054698947996	0.487856746211675	0.493723909532445	1
"RHBDD1"	0.102255713675401	4.86974793670249	1.15093691802302	0.493734134104613	1
"AMZ2P1"	0.19134818452425	3.15239242134241	0.988600708442782	0.493879794263792	1
"ARL15"	-0.134615647700542	4.39046704439	0.487422153880627	0.493913899681547	1
"RAVER2"	0.123132394530663	4.55173686445634	0.543592093054545	0.493964232966028	1
"DHX37"	-0.120694404199708	4.26724395565647	0.793665368186159	0.493974591149898	1
"NCMAP"	0.344827631160102	3.80224856087187	0.486968737828756	0.49411225451413	1
"PLAUR"	-0.203564067945582	3.00619079418893	0.538301379530184	0.494122590465084	1
"RIC3"	0.107667904270898	5.42538538647576	0.486928920222311	0.494129680044236	1
"ARMH4"	0.152439264981064	4.05084066620145	0.486849964645974	0.49416423683406	1
"REV1"	0.0975173949885619	5.22567952953842	0.677195276724343	0.494183231979571	1
"PRY"	0.478961624976917	1.01607360457291	5.33507343039486	0.494199493852621	1
"IQGAP2"	0.220474071953818	2.88394142016742	0.690303671822053	0.4943293278957	1
"QRICH1"	-0.0747395106711077	5.82446755339641	0.486386899754827	0.494366992884922	1
"NAPSB"	-0.425624929298949	2.91642638913224	0.486384975061606	0.494367835926735	1
"SSPN"	0.14805936699426	6.03694899974539	0.486288257754818	0.494410202644444	1
"CLP1"	0.254435207306901	2.53902038755505	1.76208248634578	0.494426037295143	1
"CDA"	-0.326016807348441	2.02852563774299	0.710006259426401	0.494626017003727	1
"XPO7"	0.0704492301245657	6.51876609856348	0.485757561128344	0.494642785170777	1
"CUL5"	0.0880414094332349	5.77828648582343	0.485649708363586	0.494690075893378	1
"CCDC66"	-0.12784421839627	4.38041408789096	0.485564095633536	0.494727620525116	1
"SANBR"	-0.151929060332209	4.34472636853629	0.485474863042225	0.49476675789264	1
"ANKRD55"	-0.310610333600595	2.11710743087525	0.666858258326337	0.494787592721107	1
"EFCAB11"	0.169627079975956	3.5035484951758	0.516735631225421	0.494849474076095	1
"RPLP0"	0.0638959149286532	8.0251006499208	0.485274902953206	0.494854479862158	1
"PTCHD3P1"	-0.393383548779065	1.00493668336086	4.36478596171278	0.494870111304108	1
"ITGA7"	0.213202220686773	3.61463463190422	0.485086233740269	0.494937273391895	1
"TRAPPC2"	-0.112966745289051	4.51294209345815	0.697749398747958	0.494945461880283	1
"ATF6B"	0.0790149110468804	6.00277306796082	0.484814579741298	0.495056525443567	1
"ARL17B"	0.185406239563477	3.15477745329295	0.930206358614456	0.495124280590675	1
"HMGN2P3"	0.566450598597117	1.36218491200611	0.910582880079949	0.495140626100541	1
"SUV39H1"	-0.461518415466531	1.53118155035405	0.597920085851435	0.495151678480245	1
"LRRC55"	0.278677839774279	3.87128439187071	0.48450684563934	0.495191676605224	1
"JHY"	0.212802727509043	2.89753774147209	0.791850363093942	0.495340614008143	1
"KCNMB1"	-0.191195023947575	3.73375494540302	0.484126999952025	0.495358586530327	1
"CDYL2"	0.140018303606858	4.48059898460113	0.48400908335579	0.4954104208067	1
"PPM1K"	0.119747122155748	7.24089565491406	0.483788513285345	0.495507405320072	1
"LGMN"	-0.0922594004762313	5.01378885245587	0.601466692959065	0.495530528812972	1
"ALAS1"	-0.107594098439427	5.01478004842233	0.483695316741285	0.495548393726595	1
"SPTLC1"	0.0700765631506122	6.46099654737971	0.483679551881864	0.495555327792154	1
"TSG101"	0.0712347771472019	5.57490571854668	0.516278676996695	0.495602191292553	1
"TXNDC16"	0.108397092682471	4.92008020643781	0.483421625090758	0.495668799158373	1
"TRAPPC9"	-0.122098663573255	4.3102370159835	0.483121832113615	0.495800745933068	1
"RPS27P6"	0.655836992153133	1.04002204101491	7.08624023077904	0.495828999615607	1
"SEMA3B"	0.156427569204003	8.13886432398699	0.482506114184198	0.496071931818194	1
"TMIGD2"	-0.534985853536671	1.36442313635988	1.43387101956969	0.496100553804582	1
"AQP12B"	-0.688532668571424	1.12143586404641	6.40296564634097	0.496148141061608	1
"TARBP2"	0.14467258715333	3.86812179943149	1.01570002830887	0.496233184439108	1
"TP53"	-0.131874299686344	3.86202135698051	0.579837839003487	0.496388056182608	1
"UBTD1"	-0.120852782155751	4.05307048675729	0.815594663915182	0.496411795578864	1
"CCT6P3"	0.718853969715932	1.07104152959522	2.64637880261749	0.496564472443802	1
"ERCC6"	0.135389509582996	4.020127076405	1.35944131822787	0.496578970100702	1
"PARD6A"	-0.340198987811662	2.35939952830476	0.481223656655175	0.496637607438812	1
"MALSU1"	-0.139475842992276	3.88950198285506	0.99736741572654	0.496662011835448	1
"TSTD2"	0.102590589617527	4.81010581676807	0.890993343195231	0.496669419147901	1
"EPS8L2"	-0.164491646186607	4.39621842641599	0.481088539569116	0.496697271448459	1
"FAR2P1"	0.492813807870372	1.01802019554959	8.57035940140323	0.496705623252978	1
"PCDHGA3"	-0.422041470144375	1.63705227728123	0.714182005410283	0.496743038138004	1
"JAM3"	0.0872529192639061	7.82214115833501	0.48093635723869	0.496764485998575	1
"PSMB5"	-0.0855652849766576	5.83735012071085	0.480833234084304	0.496810041557474	1
"H2BC5"	0.248677252436726	2.56965978065946	0.532740350126994	0.496827630955557	1
"ABCC11"	0.381833480464559	1.8340142459365	1.65452278699764	0.49683489985351	1
"LAPTM5"	0.121884523748466	7.05685635508825	0.480621430635597	0.496903630486993	1
"ZNF646"	0.104604609156317	4.6782836883173	0.808613263290039	0.496961218319792	1
"DYNLT2B"	0.190432879580877	3.18038546432317	0.87677059808391	0.496972393681926	1
"TNKS1BP1"	-0.104202238920128	5.70224437892191	0.480329339251773	0.497032746548654	1
"HDAC1"	0.0752514058136777	5.5238016314216	0.480290846358806	0.49704976631827	1
"HOXD9"	-0.571033687879294	1.01956531509695	7.11008334812412	0.49707342166933	1
"SLC31A2"	0.0748870713184118	7.10528001702308	0.480089695631081	0.497138722402626	1
"SLC30A6"	0.102237125022903	4.61025899469047	0.741774701655804	0.497171174257276	1
"PIK3CG"	0.20608987194205	2.97755391746524	0.686915632821052	0.49718299657879	1
"RBBP7"	0.0793160000896176	6.10757874745363	0.479894874780034	0.497224905723697	1
"GRB10"	0.115321209587519	7.00015384209822	0.479744241413507	0.497291559641025	1
"RBM34"	0.1028824704343	5.00006276369756	0.47958101569996	0.497363803199707	1
"BTN2A3P"	0.346044474761531	1.98483155758378	1.29176607514738	0.497400547796254	1
"UBBP4"	0.695593016611381	1.16740940193846	1.69075774418962	0.497404052289074	1
"FAM220A"	0.434954176297825	3.68345388213973	0.479374147562944	0.497455389233402	1
"ZSCAN1"	0.375354876417826	1.85761226771592	0.971767141375421	0.497585914938794	1
"RPS27P29"	-0.394338456786555	1.00526439355792	7.54822074393764	0.49775288819003	1
"AP5M1"	0.102060078451003	6.49230027000978	0.478612040800174	0.497793048892136	1
"ACAT2"	-0.175990022267951	4.42987524383239	0.478265495828858	0.497946722080468	1
"IFNLR1"	-0.264817941264578	2.396140024531	1.02712752760522	0.497981745818309	1
"SLC25A38"	-0.160358387349128	4.16323186892328	0.478160961561547	0.497993093448098	1
"AK6"	0.104064375446793	4.65018387163254	0.478085497759861	0.498026573865607	1
"GPR155"	-0.169252950389193	3.79563843971245	0.478078803446918	0.498029544067855	1
"ZNF599"	0.169458360360203	3.42568106972453	1.45143570801712	0.498313523787732	1
"CSMD3"	0.187659630898728	4.19200886541307	0.477373032191387	0.498342862109123	1
"PARP1"	0.0729767830247006	7.58932517036104	0.477312980262945	0.498369537325417	1
"BORCS5"	0.0997135058006059	4.76381839128712	0.477263021241793	0.498391731153341	1
"RTL9"	0.303718558957266	2.35207105456358	0.477204901781156	0.498417552359169	1
"LMBRD2"	0.104999093782386	5.9492198586658	0.477130258274035	0.498450718275894	1
"EFS"	0.140351823155763	6.87243987031012	0.477078880618097	0.498473548858685	1
"LCA5L"	0.328258678359398	2.06207670569326	2.00594038663561	0.498490409741905	1
"ZACN"	-0.112792114625153	5.55800985505564	0.476747182792471	0.498620988849901	1
"ITGA4"	-0.21696072467564	2.7879059581851	0.977270153578561	0.498701899172092	1
"TRIM13"	0.0794665483201555	5.37121771777514	0.511214923658151	0.498732784868156	1
"RPL7"	0.0718364895423651	8.69953135947708	0.476452255759995	0.498752148393777	1
"IFT74"	0.208359633982537	3.31882105361024	0.476354238506199	0.498795751882213	1
"RPL32"	0.0818834029357046	8.21196162326722	0.476015399862331	0.498946537526197	1
"TRPC1"	-0.115646274923973	4.82950729406914	0.475960862400491	0.498970814558366	1
"GUK1"	-0.0770841324288205	6.18488496466762	0.475772184474117	0.499054819416458	1
"HINT1"	-0.110185012883519	5.75549621277779	0.475700247042957	0.499086854568674	1
"ENTREP1"	-0.161451560550863	5.55026345829744	0.475471652049546	0.499188676359484	1
"KRT1"	-0.676200152302106	1.04889721211244	3.38561068340442	0.499263426465163	1
"MAL"	-0.118744245188092	7.19889556435325	0.475183929836071	0.499316886669678	1
"NCBP2AS2"	-0.13789921527975	3.95549442980364	0.61564368672636	0.49933299343194	1
"EXOSC2"	0.147400025953571	3.72047174502352	0.961616838799444	0.499358285775641	1
"HIVEP2"	-0.110692885956038	5.78361291360623	0.475001921903588	0.499398020060502	1
"LPAR2"	0.230523645493841	2.75785007848928	0.89659749573316	0.499516762470158	1
"CALCA"	0.722964684775601	1.09840713143009	2.22066483725293	0.499529087248117	1
"B3GAT2"	0.154963850706627	6.04691274627949	0.474525237675034	0.499610620532283	1
"ABCC3"	0.26972299534983	2.4045589567888	0.50869123879255	0.499718562268744	1
"TREML1"	-0.372749143437309	1.80237884886614	1.29264899530229	0.499854006575477	1
"BTBD16"	0.35285973634592	1.94064026654894	0.945781153785628	0.499889421209701	1
"RHNO1"	-0.127960470247295	4.1068178532107	0.682015025500943	0.499964346715844	1
"HS3ST2"	-0.250402471007802	2.71186772970314	0.473571466733995	0.500036478373743	1
"CCR1"	0.199857360517852	3.73767072399699	0.47354179256556	0.500049738088769	1
"HTATSF1P2"	0.619325999054637	1.26926275088271	1.00679706882131	0.500118644905463	1
"MEN1"	0.503473067716075	2.12493887082107	0.473201081130462	0.500202027124853	1
"ZC3H14"	0.0621311666226239	6.20809599406183	0.472974692125307	0.500303262122015	1
"CHDH"	-0.139458030667572	5.35736503641105	0.472960014185409	0.500309826940003	1
"BTN3A3"	0.126279174353058	4.19453138780132	0.478209261260582	0.500342430766456	1
"PFN4"	-0.693285820627545	1.095305327313	4.7955312287604	0.500354693492583	1
"PCDHGB3"	0.406409966241072	1.73548969324234	2.10912543976049	0.500410452754427	1
"CAV1"	-0.217699282490855	5.13443582813646	0.472607458625485	0.500467555551342	1
"AMFR"	0.0704059327606856	7.03557461577272	0.472464885092245	0.500531365857446	1
"GLYCTK"	-0.259581776328097	2.42346745292565	0.960210335773663	0.50056904999176	1
"IGHV5-51"	0.465799172809695	1.01490833070232	2.36322960451482	0.500639152621268	1
"VCX3B"	0.465828987569151	1.0149204943673	4.7700253043472	0.500669165851005	1
"HIRIP3"	-0.190895497097271	3.07141196687369	0.949665090793742	0.500707281872191	1
"PROCR"	-0.220920130224996	2.75708057232502	0.613828597777887	0.500746989970633	1
"RPL17P18"	-0.689449946620415	1.10362771863702	7.95537963776395	0.500881849970236	1
"NPIPB2"	-0.33492547275763	2.21949608161047	0.471654392992194	0.500894382266261	1
"AMZ1"	0.178997198879494	3.3151416343981	0.637913137020583	0.500970055293453	1
"ZNF83"	0.131168400209307	5.72261822998947	0.471459687033774	0.500981659345947	1
"GPR137C"	0.125595923874271	5.17996970859994	0.471402842182902	0.50100714513619	1
