"ensembl_id","hgnc_symbol","GSM5144785","GSM5144786","GSM5144787","GSM5144788","GSM5144789","GSM5144790","GSM5144791","GSM5144792","GSM5144793","GSM5144794","GSM5144795","GSM5144796","GSM5144797","GSM5144798","GSM5144799","GSM5144800"
"ENST00000450708.5",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000450717.7",NA,0,36.0351847592022,134.086745351137,0.00166461472359358,0.00871204503425541,3.12134063656823,0,0,0,2.32798241092293e-06,110.568590871972,5.73254637085519e-05,38.5251734164249,0.166558354561931,0.0123540653844596,5.18143985372644e-06
"ENST00000450727.5",NA,0.854995951220776,0,0,0,0,1.25820227017333,1.49380877502803,0,0.932216700465297,0,0.828151858595377,0.772521830059785,0,1.69604644752689,0,0
"ENST00000450773.1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876812545817709,0
"ENST00000450791.7",NA,1472.75876711796,1654.47901486267,1791.79055808217,1693.29094534965,1729.19389318921,1765.86200841099,1940.9376665354,1785.85804941259,2116.51363750204,2112.44538974927,1440.29325332493,1640.10164353371,1460.21451926464,1521.90044040212,1897.64678734017,1704.06730258227
"ENST00000450845.6",NA,11.9570709206457,15.8928489043123,12.7258269760525,3.29714644951535,0.067775139449947,0,4.66486756279999,7.69535501485992,5.6797374398966,16.7649451353429,17.1278387244137,0.127012541372665,5.57506307530752,17.6867678994018,15.7882288308775,9.31483595943386
"ENST00000450852.7",NA,684.303309218735,549.208739305298,854.393723534388,562.848910745107,664.183110144258,837.743945820648,852.181045759739,609.777230268586,776.772264875824,644.328960461692,906.420402714864,394.16245961102,581.533326969003,674.898297816373,809.027065383747,955.367125729946
"ENST00000450867.1",NA,0,2.69885247973733,0,0,0,1.04880508583443,0,0,0,0,0,0,0,0,0,0
"ENST00000450895.1",NA,0.983182891071848,2.07739830950572,0.544105866531245,1.57158482419599,0,1.256329189948,1.15281368876253,1.83269302855891,3.22759670789761,1.92665568096254,0.541199587465212,2.47809258457928,3.05405311562686,1.88132342640793,3.07412273205902,0.852800861964684
"ENST00000450945.2",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000450966.5",NA,187.082402575865,508.421809165878,275.988957714755,436.989593260274,0.0876749578949098,0.0236977479158885,231.394664074131,6.34874920694299,364.942793950096,536.7812123555,609.214116314554,54.5124823618912,305.32831293199,195.307295104285,190.599737768952,311.567961630421
"ENST00000451013.6",NA,339.810382585265,179.250258266848,62.96053580257,214.743314012804,191.459736059589,244.602800372686,189.961688490098,219.908896309387,136.088314340598,65.564090933382,287.018106826463,252.519266791631,224.857126345146,153.728055232979,196.566931720291,288.416387274075
"ENST00000451030.5",NA,114.040358196163,136.313741035337,220.645252269038,253.234633796951,211.257048873357,94.3954926315795,52.3554354156415,141.557079793737,158.76834845387,165.047797489414,208.193394596588,240.37115407158,129.961499018079,165.352942038427,77.3793325569326,184.119441437605
"ENST00000451043.6",NA,2.34123385202451,0,0,0,0,0,0,0,0,0,0,1.24515341262767,1.0269281003967,1.2416779872769,0,1.12472481384141
"ENST00000451102.6",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000451155.1",NA,0,2.96959255091061,27.8233915282927,0,0,0,0,7.55000227498682,0,0,0,0,0,12.1658213567359,12.3029402779317,0
"ENST00000451165.6",NA,2.06737752397591,0,0,0,0,0,0,0,0,0,0,2.70896109044077,0,2.6576553619131,2.53129765826065,6.26383337525384
"ENST00000451188.6",NA,1212.52179419411,1719.07967276381,2081.27909854375,1115.27956371975,999.617130281419,1503.77430926654,1660.30634932528,1417.08410019246,1359.62108249609,309.551230155498,1557.05988312002,539.936145212535,1769.47550748844,881.437545722108,1525.55310646647,1093.53372516049
"ENST00000451199.5",NA,0.854995951220776,0,1.08821173306249,2.09544643226131,0,0,0,2.74903954283837,0,0,1.65037088243698,0,0.643952133588417,0.940661713203964,0.876812545817709,0.669796959603447
"ENST00000451237.2",NA,35.4823319756622,42.0673157674909,14.5742642820869,33.527142916181,0,28.8955713688039,18.2066756166264,21.8905000633426,5.96529034406077,31.4401325797874,27.3305791669932,5.03243417176101,15.1490729941809,31.2770019640318,38.1413457430703,31.7662662271999
